BTC-USD,2022-05-08T09:09:18.363666200Z,34602.368
BTC-USD,2022-05-08T09:09:45.453989900Z,34581.939
BTC-USD,2022-05-08T09:10:09.973729200Z,34580.03199999999
BTC-USD,2022-05-08T09:10:33.874955Z,34573.407999999996
BTC-USD,2022-05-08T09:11:02.857302500Z,34573.893
BTC-USD,2022-05-08T09:11:27.522315400Z,34551.438
BTC-USD,2022-05-08T09:11:52.752524400Z,34547.281
BTC-USD,2022-05-08T09:12:17.224061800Z,34564.2
BTC-USD,2022-05-08T09:12:41.158528600Z,34579.394
BTC-USD,2022-05-08T09:13:03.873576Z,34583.293
BTC-USD,2022-05-08T09:13:31.250699800Z,34580.411
BTC-USD,2022-05-08T09:14:00.985947100Z,34564.456
BTC-USD,2022-05-08T09:14:29.862709700Z,34583.329
BTC-USD,2022-05-08T09:15:03.431705500Z,34590.643000000004
BTC-USD,2022-05-08T09:15:28.161786700Z,34592.602999999996
BTC-USD,2022-05-08T09:15:56.673473300Z,34590.022
BTC-USD,2022-05-08T09:16:21.063057100Z,34573.41
BTC-USD,2022-05-08T09:16:48.304109600Z,34564.612
BTC-USD,2022-05-08T09:17:14.083284600Z,34559.76700000001
BTC-USD,2022-05-08T09:17:44.632688600Z,34565.94499999999
BTC-USD,2022-05-08T09:18:10.600035400Z,34567.798
BTC-USD,2022-05-08T09:18:35.883903800Z,34572.316000000006
BTC-USD,2022-05-08T09:19:03.063300800Z,34577.618
BTC-USD,2022-05-08T09:19:27.596908300Z,34574.259999999995
BTC-USD,2022-05-08T09:19:56.519796400Z,34578.36
BTC-USD,2022-05-08T09:20:22.074237500Z,34562.994000000006
BTC-USD,2022-05-08T09:20:44.897513100Z,34559.346
BTC-USD,2022-05-08T09:21:12.616197800Z,34553.015
